#Level 1 Data
# PI: P. Goloub (mailto: philippe.goloub@univ-lille1.fr)
#Time    Z(km)     Ln(Pr2) 
10.8653 9.16063 13.2406
10.8653 9.16504 12.9825
10.8653 9.16945 13.5435
10.8653 9.17386 13.6551
10.8653 9.17827 13.6904
10.8653 9.18267 13.2968
10.8653 9.18708 13.4941
10.8653 9.19149 13.495
10.8653 9.1959 13.5363
10.8653 9.20031 13.2316
10.8653 9.20472 13.2848
10.8653 9.20912 13.3672
10.8653 9.21353 13.9191
10.8653 9.21794 13.2531
10.8653 9.22235 13.7547
10.8653 9.22676 13.5027
10.8653 9.23117 13.5827
10.8653 9.23557 13.5046
10.8653 9.23998 13.6578
10.8653 9.24439 13.6469
10.8653 9.2488 13.2598
10.8653 9.25321 13.4075
10.8653 9.25762 12.3528
10.8653 9.26203 12.8568
10.8653 9.26643 12.7754
10.8653 9.27084 13.4984
10.8653 9.27525 13.2298
10.8653 9.27966 13.3824
10.8653 9.28407 13.0528
10.8653 9.28848 13.0963
10.8653 9.29288 13.517
10.8653 9.29729 9.89364
10.8653 9.3017 13.7283
10.8653 9.30611 13.5731
10.8653 9.31052 13.1617
10.8653 9.31493 12.8414
10.8653 9.31933 12.5268
10.8653 9.32374 13.6991
10.8653 9.32815 13.734
10.8653 9.33256 13.2602
10.8653 9.33697 13.3789
10.8653 9.34138 13.6558
10.8653 9.34579 13.5145
10.8653 9.35019 11.8006
10.8653 9.3546 13.1907
10.8653 9.35901 13.4453
10.8653 9.36342 13.0914
10.8653 9.36783 13.3028
10.8653 9.37224 13.6255
10.8653 9.37664 12.8814
10.8653 9.38105 -999
10.8653 9.38546 11.8822
10.8653 9.38987 13.6541
10.8653 9.39428 12.505
10.8653 9.39869 12.4665
10.8653 9.40309 -999
10.8653 9.4075 13.7397
10.8653 9.41191 13.7847
10.8653 9.41632 13.5704
10.8653 9.42073 10.6281
10.8653 9.42514 13.3977
10.8653 9.42954 12.6886
10.8653 9.43395 13.4309
10.8653 9.43836 13.4005
10.8653 9.44277 13.6023
10.8653 9.44718 12.8696
10.8653 9.45159 13.0885
10.8653 9.456 13.4807
10.8653 9.4604 11.2016
10.8653 9.46481 13.6452
10.8653 9.46922 13.683
10.8653 9.47363 -999
10.8653 9.47804 12.9542
10.8653 9.48245 13.4863
10.8653 9.48685 -999
10.8653 9.49126 13.3795
10.8653 9.49567 13.6765
10.8653 9.50008 12.8808
10.8653 9.50449 12.9845
10.8653 9.5089 12.0426
10.8653 9.5133 12.7382
10.8653 9.51771 12.7072
10.8653 9.52212 13.5657
10.8653 9.52653 13.8407
10.8653 9.53094 9.22574
10.8653 9.53535 11.8398
10.8653 9.53975 13.4983
10.8653 9.54416 13.0636
10.8653 9.54857 13.3582
10.8653 9.55298 13.5157
10.8653 9.55739 12.3254
10.8653 9.5618 12.7483
10.8653 9.56621 13.3447
10.8653 9.57061 11.6791
10.8653 9.57502 13.5903
10.8653 9.57943 12.0574
10.8653 9.58384 13.7542
10.8653 9.58825 13.1173
10.8653 9.59266 13.1814
10.8653 9.59706 13.1407
10.8653 9.60147 13.7227
10.8653 9.60588 13.7472
10.8653 9.61029 12.4276
10.8653 9.6147 10.6689
10.8653 9.61911 13.3729
10.8653 9.62351 13.573
10.8653 9.62792 13.5458
10.8653 9.63233 11.4904
10.8653 9.63674 12.6653
10.8653 9.64115 13.3429
10.8653 9.64556 13.7437
10.8653 9.64996 11.494
10.8653 9.65437 12.2966
10.8653 9.65878 12.393
10.8653 9.66319 13.382
10.8653 9.6676 13.554
10.8653 9.67201 13.9018
10.8653 9.67642 13.2961
10.8653 9.68082 12.5651
10.8653 9.68523 13.0929
10.8653 9.68964 12.444
10.8653 9.69405 12.5284
10.8653 9.69846 11.8737
10.8653 9.70287 12.6438
10.8653 9.70727 13.1199
10.8653 9.71168 13.6967
10.8653 9.71609 12.8984
10.8653 9.7205 12.6474
10.8653 9.72491 13.1881
10.8653 9.72932 11.9542
10.8653 9.73372 13.7381
10.8653 9.73813 12.9831
10.8653 9.74254 12.1518
10.8653 9.74695 12.6166
10.8653 9.75136 12.6538
10.8653 9.75577 13.0367
10.8653 9.76017 13.4676
10.8653 9.76458 12.7585
10.8653 9.76899 12.4603
10.8653 9.7734 12.823
10.8653 9.77781 13.0412
10.8653 9.78222 13.8179
10.8653 9.78662 13.6205
10.8653 9.79103 12.7639
10.8653 9.79544 12.22
10.8653 9.79985 12.9429
10.8653 9.80426 -999
10.8653 9.80867 13.4933
10.8653 9.81307 13.4942
10.8653 9.81748 13.1645
10.8653 9.82189 -999
10.8653 9.8263 13.7925
10.8653 9.83071 13.1227
10.8653 9.83512 13.1681
10.8653 9.83953 13.4838
10.8653 9.84393 13.6322
10.8653 9.84834 11.9044
10.8653 9.85275 13.0565
10.8653 9.85716 12.3382
10.8653 9.86157 13.3153
10.8653 9.86598 12.7464
10.8653 9.87038 -999
10.8653 9.87479 13.5375
10.8653 9.8792 11.9848
10.8653 9.88361 13.3198
10.8653 9.88802 13.3577
10.8653 9.89243 13.5709
10.8653 9.89683 12.6471
10.8653 9.90124 12.7195
10.8653 9.90565 13.513
10.8653 9.91006 13.2465
10.8653 9.91447 12.7562
10.8653 9.91888 13.942
10.8653 9.92328 13.2695
10.8653 9.92769 13.6213
10.8653 9.9321 12.7257
10.8653 9.93651 13.3114
10.8653 9.94092 13.4555
10.8653 9.94533 13.8049
10.8653 9.94973 12.2513
10.8653 9.95414 13.1246
10.8653 9.95855 13.4422
10.8653 9.96296 12.7319
10.8653 9.96737 13.2981
10.8653 9.97178 13.2792
10.8653 9.97618 13.1745
10.8653 9.98059 13.6033
10.8653 9.985 13.5289
10.8653 9.98941 13.5453
10.8653 9.99382 13.7027
10.8653 9.99823 13.4502
10.8653 10.0026 13.9064
10.8653 10.007 13.594
10.8653 10.0115 10.0417
10.8653 10.0159 13.8763
10.8653 10.0203 12.7434
10.8653 10.0247 12.811
10.8653 10.0291 13.3861
10.8653 10.0335 14.2321
10.8653 10.0379 13.3317
10.8653 10.0423 13.4923
10.8653 10.0467 14.0366
10.8653 10.0511 13.2748
10.8653 10.0555 12.215
10.8653 10.0599 12.9397
10.8653 10.0644 13.1697
10.8653 10.0688 12.7531
10.8653 10.0732 13.3192
10.8653 10.0776 -999
10.8653 10.082 13.5941
10.8653 10.0864 12.6471
10.8653 10.0908 -999
10.8653 10.0952 13.6687
10.8653 10.0996 13.8817
10.8653 10.104 13.7377
10.8653 10.1084 12.8904
10.8653 10.1128 10.7699
10.8653 10.1173 10.0627
10.8653 10.1217 13.7794
10.8653 10.1261 13.4924
10.8653 10.1305 13.4932
10.8653 10.1349 12.9545
10.8653 10.1393 13.4611
10.8653 10.1437 12.4445
10.8653 10.1481 12.6972
10.8653 10.1525 13.1405
10.8653 10.1569 -999
10.8653 10.1613 -999
10.8653 10.1657 13.357
10.8653 10.1702 13.2351
10.8653 10.1746 13.5508
10.8653 10.179 13.7127
10.8653 10.1834 13.8639
10.8653 10.1878 13.2386
10.8653 10.1922 10.7855
10.8653 10.1966 -999
10.8653 10.201 -999
10.8653 10.2054 13.8565
10.8653 10.2098 12.9104
10.8653 10.2142 12.1857
10.8653 10.2186 12.6732
10.8653 10.2231 11.4906
10.8653 10.2275 -999
10.8653 10.2319 -999
10.8653 10.2363 -999
10.8653 10.2407 -999
10.8653 10.2451 13.2714
10.8653 10.2495 13.9552
10.8653 10.2539 13.5975
10.8653 10.2583 -999
10.8653 10.2627 13.9578
10.8653 10.2671 13.232
10.8653 10.2715 13.3582
10.8653 10.276 12.0635
10.8653 10.2804 13.5392
10.8653 10.2848 13.418
10.8653 10.2892 12.8304
10.8653 10.2936 12.6484
10.8653 10.298 11.9937
10.8653 10.3024 13.4579
10.8653 10.3068 11.8273
10.8653 10.3112 -999
10.8653 10.3156 13.7393
10.8653 10.32 11.5095
10.8653 10.3244 13.2207
10.8653 10.3289 12.5271
10.8653 10.3333 13.0216
10.8653 10.3377 13.0224
10.8653 10.3421 13.8831
10.8653 10.3465 11.5146
10.8653 10.3509 12.9378
10.8653 10.3553 13.3138
10.8653 10.3597 13.272
10.8653 10.3641 13.3155
10.8653 10.3685 12.9103
10.8653 10.3729 13.1346
10.8653 10.3773 -999
10.8653 10.3818 13.4552
10.8653 10.3862 12.1543
10.8653 10.3906 13.8065
10.8653 10.395 13.6847
10.8653 10.3994 13.4024
10.8653 10.4038 10.8266
10.8653 10.4082 12.015
10.8653 10.4126 13.3455
10.8653 10.417 12.8878
10.8653 10.4214 13.8125
10.8653 10.4258 13.1448
10.8653 10.4302 13.662
10.8653 10.4347 12.9539
10.8653 10.4391 13.9251
10.8653 10.4435 13.2206
10.8653 10.4479 12.827
10.8653 10.4523 12.0234
10.8653 10.4567 13.4325
10.8653 10.4611 13.2695
10.8653 10.4655 11.9454
10.8653 10.4699 12.1009
10.8653 10.4743 13.2029
10.8653 10.4787 12.5559
10.8653 10.4831 13.6105
10.8653 10.4876 12.9641
10.8653 10.492 -999
10.8653 10.4964 12.801
10.8653 10.5008 13.1078
10.8653 10.5052 13.3834
10.8653 10.5096 13.2096
10.8653 10.514 13.2341
10.8653 10.5184 9.42291
10.8653 10.5228 12.609
10.8653 10.5272 13.5533
10.8653 10.5316 12.419
10.8653 10.5361 13.9436
10.8653 10.5405 13.7125
10.8653 10.5449 13.7133
10.8653 10.5493 13.3299
10.8653 10.5537 13.5751
10.8653 10.5581 11.081
10.8653 10.5625 11.2663
10.8653 10.5669 13.5262
10.8653 10.5713 13.8538
10.8653 10.5757 13.7477
10.8653 10.5801 13.1742
10.8653 10.5845 11.5601
10.8653 10.589 13.2483
10.8653 10.5934 13.2255
10.8653 10.5978 12.5785
10.8653 10.6022 13.127
10.8653 10.6066 12.1963
10.8653 10.611 12.38
10.8653 10.6154 13.2533
10.8653 10.6198 12.9891
10.8653 10.6242 13.9717
10.8653 10.6286 12.4373
10.8653 10.633 -999
10.8653 10.6374 13.1069
10.8653 10.6419 12.3284
10.8653 10.6463 13.4101
10.8653 10.6507 11.5726
10.8653 10.6551 10.8744
10.8653 10.6595 13.6751
10.8653 10.6639 12.9974
10.8653 10.6683 12.9674
10.8653 10.6727 13.7518
10.8653 10.6771 13.5983
10.8653 10.6815 13.218
10.8653 10.6859 12.7626
10.8653 10.6903 12.9396
10.8653 10.6948 13.0621
10.8653 10.6992 13.1966
10.8653 10.7036 -999
10.8653 10.708 12.6439
10.8653 10.7124 11.9921
10.8653 10.7168 12.5544
10.8653 10.7212 12.9127
10.8653 10.7256 13.0387
10.8653 10.73 13.4455
10.8653 10.7344 13.522
10.8653 10.7388 9.46439
10.8653 10.7432 12.9814
10.8653 10.7477 -999
10.8653 10.7521 11.3019
10.8653 10.7565 13.5793
10.8653 10.7609 13.2328
10.8653 10.7653 14.0852
10.8653 10.7697 13.8782
10.8653 10.7741 9.47095
10.8653 10.7785 13.3513
10.8653 10.7829 13.2369
10.8653 10.7873 12.6586
10.8653 10.7917 12.5683
10.8653 10.7961 13.4381
10.8653 10.8006 13.11
10.8653 10.805 12.9282
10.8653 10.8094 13.8193
10.8653 10.8138 13.8604
10.8653 10.8182 12.7071
10.8653 10.8226 13.9381
10.8653 10.827 12.2374
10.8653 10.8314 13.339
10.8653 10.8358 13.4846
10.8653 10.8402 13.3627
10.8653 10.8446 13.3415
10.8653 10.849 13.1463
10.8653 10.8535 11.8352
10.8653 10.8579 13.4495
10.8653 10.8623 13.3447
10.8653 10.8667 12.2447
10.8653 10.8711 12.6295
10.8653 10.8755 -999
10.8653 10.8799 13.4333
10.8653 10.8843 13.5678
10.8653 10.8887 12.3742
10.8653 10.8931 13.394
10.8653 10.8975 13.6392
10.8653 10.9019 13.7653
10.8653 10.9064 13.7209
10.8653 10.9108 13.073
10.8653 10.9152 -999
10.8653 10.9196 12.8801
10.8653 10.924 -999
10.8653 10.9284 10.925
10.8653 10.9328 13.1617
10.8653 10.9372 12.3831
10.8653 10.9416 12.9861
10.8653 10.946 10.2201
10.8653 10.9504 -999
10.8653 10.9548 13.3162
10.8653 10.9593 -999
10.8653 10.9637 13.3409
10.8653 10.9681 13.0834
10.8653 10.9725 13.4085
10.8653 10.9769 13.5483
10.8653 10.9813 11.9541
10.8653 10.9857 11.1604
10.8653 10.9901 11.5014
10.8653 10.9945 10.6444
10.8653 10.9989 13.0891
10.8653 11.0033 13.5895
10.8653 11.0077 13.0609
10.8653 11.0122 12.5082
10.8653 11.0166 11.166
10.8653 11.021 13.8302
10.8653 11.0254 13.0939
10.8653 11.0298 13.5006
10.8653 11.0342 11.5094
10.8653 11.0386 13.2077
10.8653 11.043 12.5654
10.8653 11.0474 14.0611
10.8653 11.0518 13.5046
10.8653 11.0562 13.5249
10.8653 11.0606 13.1293
10.8653 11.0651 -999
10.8653 11.0695 12.3466
10.8653 11.0739 -999
10.8653 11.0783 12.7954
10.8653 11.0827 -999
10.8653 11.0871 -999
10.8653 11.0915 13.341
10.8653 11.0959 12.2865
10.8653 11.1003 12.5242
10.8653 11.1047 13.9648
10.8653 11.1091 13.4952
10.8653 11.1136 12.879
10.8653 11.118 12.9853
10.8653 11.1224 13.8053
10.8653 11.1268 13.8907
10.8653 11.1312 12.3577
10.8653 11.1356 -999
10.8653 11.14 13.4388
10.8653 11.1444 13.4396
10.8653 11.1488 13.5024
10.8653 11.1532 11.6648
10.8653 11.1576 11.9859
10.8653 11.162 10.2592
10.8653 11.1665 12.482
10.8653 11.1709 12.2999
10.8653 11.1753 -999
10.8653 11.1797 13.2331
10.8653 11.1841 -999
10.8653 11.1885 12.8545
10.8653 11.1929 13.5872
10.8653 11.1973 11.7915
10.8653 11.2017 13.0331
10.8653 11.2061 13.2378
10.8653 11.2105 12.5955
10.8653 11.2149 13.8219
10.8653 11.2194 12.434
10.8653 11.2238 11.6774
10.8653 11.2282 12.2408
10.8653 11.2326 11.545
10.8653 11.237 13.161
10.8653 11.2414 13.8266
10.8653 11.2458 14.0269
10.8653 11.2502 13.7675
10.8653 11.2546 13.7365
10.8653 11.259 -999
10.8653 11.2634 13.562
10.8653 11.2678 12.3821
10.8653 11.2723 11.911
10.8653 11.2767 -999
10.8653 11.2811 9.56291
10.8653 11.2855 10.6967
10.8653 11.2899 12.8332
10.8653 11.2943 12.9112
10.8653 11.2987 14.0834
10.8653 11.3031 13.2811
10.8653 11.3075 13.4687
10.8653 11.3119 12.7536
10.8653 11.3163 12.8379
10.8653 11.3207 13.471
10.8653 11.3252 -999
10.8653 11.3296 12.8402
10.8653 11.334 12.7575
10.8653 11.3384 12.7583
10.8653 11.3428 13.4533
10.8653 11.3472 -999
10.8653 11.3516 13.315
10.8653 11.356 12.0212
10.8653 11.3604 -999
10.8653 11.3648 13.4788
10.8653 11.3692 13.5213
10.8653 11.3736 13.5815
10.8653 11.3781 12.4621
10.8653 11.3825 12.4023
10.8653 11.3869 12.1142
10.8653 11.3913 12.5759
10.8653 11.3957 13.2714
10.8653 11.4001 13.6239
10.8653 11.4045 -999
10.8653 11.4089 13.0697
10.8653 11.4133 -999
10.8653 11.4177 13.5298
10.8653 11.4221 13.6643
10.8653 11.4265 13.25
10.8653 11.431 -999
10.8653 11.4354 13.6115
10.8653 11.4398 13.107
10.8653 11.4442 -999
10.8653 11.4486 13.3567
10.8653 11.453 11.5839
10.8653 11.4574 13.5962
10.8653 11.4618 -999
10.8653 11.4662 12.4776
10.8653 11.4706 12.4178
10.8653 11.475 12.4791
10.8653 11.4794 12.7384
10.8653 11.4839 13.2868
10.8653 11.4883 13.4344
10.8653 11.4927 12.3567
10.8653 11.4971 11.7255
10.8653 11.5015 13.0532
10.8653 11.5059 -999
10.8653 11.5103 11.5939
10.8653 11.5147 13.2922
10.8653 11.5191 13.6069
10.8653 11.5235 9.60544
10.8653 11.5279 12.2935
10.8653 11.5323 -999
10.8653 11.5368 -999
10.8653 11.5412 13.8341
10.8653 11.5456 13.552
10.8653 11.55 13.6314
10.8653 11.5544 13.9106
10.8653 11.5588 -999
10.8653 11.5632 13.5344
10.8653 11.5676 14.0712
10.8653 11.572 -999
10.8653 11.5764 13.4721
10.8653 11.5808 13.3549
10.8653 11.5852 13.6375
10.8653 11.5897 13.6192
10.8653 11.5941 13.1019
10.8653 11.5985 -999
10.8653 11.6029 11.6099
10.8653 11.6073 14.3349
10.8653 11.6117 13.799
10.8653 11.6161 -999
10.8653 11.6205 13.199
10.8653 11.6249 13.9918
10.8653 11.6293 13.4588
10.8653 11.6337 13.5875
10.8653 11.6381 13.8196
10.8653 11.6426 13.6088
10.8653 11.647 13.9407
10.8653 11.6514 -999
10.8653 11.6558 13.9281
10.8653 11.6602 14.0111
10.8653 11.6646 13.2639
10.8653 11.669 13.5526
10.8653 11.6734 11.622
10.8653 11.6778 13.8103
10.8653 11.6822 13.267
10.8653 11.6866 13.5131
10.8653 11.691 11.759
10.8653 11.6955 13.241
10.8653 11.6999 13.0533
10.8653 11.7043 -999
10.8653 11.7087 12.7314
10.8653 11.7131 11.8815
10.8653 11.7175 12.9469
10.8653 11.7219 13.661
10.8653 11.7263 13.2171
10.8653 11.7307 10.7741
10.8653 11.7351 13.0934
10.8653 11.7395 -999
10.8653 11.7439 11.2939
10.8653 11.7484 12.9128
10.8653 11.7528 13.6471
10.8653 11.7572 13.0279
10.8653 11.7616 12.9544
10.8653 11.766 11.2976
10.8653 11.7704 -999
10.8653 11.7748 -999
10.8653 11.7792 -999
10.8653 11.7836 13.3644
10.8653 11.788 13.8917
10.8653 11.7924 12.9597
10.8653 11.7968 10.3699
10.8653 11.8013 -999
10.8653 11.8057 12.4105
10.8653 11.8101 12.6481
10.8653 11.8145 13.6184
10.8653 11.8189 13.1403
10.8653 11.8233 -999
10.8653 11.8277 12.9263
10.8653 11.8321 12.7034
10.8653 11.8365 13.2358
10.8653 11.8409 13.2366
10.8653 11.8453 13.2373
10.8653 11.8498 13.8068
10.8653 11.8542 13.7736
10.8653 11.8586 -999
10.8653 11.863 12.1085
10.8653 11.8674 -999
10.8653 11.8718 13.5225
10.8653 11.8762 12.9345
10.8653 11.8806 11.6572
10.8653 11.885 13.4068
10.8653 11.8894 12.2006
10.8653 11.8938 13.0862
10.8653 11.8982 12.3567
10.8653 11.9027 -999
10.8653 11.9071 11.6617
10.8653 11.9115 13.1232
10.8653 11.9159 -999
10.8653 11.9203 12.7182
10.8653 11.9247 -999
10.8653 11.9291 13.2216
10.8653 11.9335 12.3626
10.8653 11.9379 -999
10.8653 11.9423 13.4164
10.8653 11.9467 12.4991
10.8653 11.9511 13.7899
10.8653 11.9556 -999
10.8653 11.96 -999
10.8653 11.9644 -999
10.8653 11.9688 12.5028
10.8653 11.9732 13.2879
10.8653 11.9776 -999
10.8653 11.982 13.1677
10.8653 11.9864 13.6472
10.8653 11.9908 13.2617
10.8653 11.9952 13.8477
10.8653 11.9996 -999
10.8653 12.004 12.0368
10.8653 12.0085 11.9313
10.8653 12.0129 12.5101
10.8653 12.0173 13.2662
10.8653 12.0217 13.6923
10.8653 12.0261 10.4084
10.8653 12.0305 11.8162
10.8653 12.0349 13.2393
10.8653 12.0393 13.5505
10.8653 12.0437 11.8184
10.8653 12.0481 12.2271
10.8653 12.0525 13.4348
10.8653 12.0569 10.4135
10.8653 12.0614 10.4142
10.8653 12.0658 13.3857
10.8653 12.0702 11.6889
10.8653 12.0746 -999
10.8653 12.079 12.9276
10.8653 12.0834 13.5123
10.8653 12.0878 13.3893
10.8653 12.0922 13.6239
10.8653 12.0966 -999
10.8653 12.101 12.5248
10.8653 12.1054 14.0991
10.8653 12.1098 13.469
10.8653 12.1143 11.356
10.8653 12.1187 -999
10.8653 12.1231 -999
10.8653 12.1275 13.2546
10.8653 12.1319 -999
10.8653 12.1363 13.9944
10.8653 12.1407 13.6728
10.8653 12.1451 11.954
10.8653 12.1495 12.98
10.8653 12.1539 -999
10.8653 12.1583 10.8457
10.8653 12.1627 13.1977
10.8653 12.1672 12.4708
10.8653 12.1716 13.1991
10.8653 12.176 -999
10.8653 12.1804 11.1419
10.8653 12.1848 12.4737
10.8653 12.1892 13.2339
10.8653 12.1936 -999
10.8653 12.198 13.0273
10.8653 12.2024 13.642
10.8653 12.2068 -999
10.8653 12.2112 -999
10.8653 12.2156 13.5572
10.8653 12.2201 11.9663
10.8653 12.2245 12.9088
10.8653 12.2289 12.9522
10.8653 12.2333 13.9193
10.8653 12.2377 13.0717
10.8653 12.2421 13.9207
10.8653 12.2465 11.5622
10.8653 12.2509 10.4454
10.8653 12.2553 13.6081
10.8653 12.2597 14.0847
10.8653 12.2641 11.1556
10.8653 12.2685 13.5658
10.8653 12.273 11.9749
10.8653 12.2774 13.0782
10.8653 12.2818 13.5449
10.8653 12.2862 13.9592
10.8653 12.2906 11.16
10.8653 12.295 -999
10.8653 12.2994 13.5001
10.8653 12.3038 13.4508
10.8653 12.3082 13.2215
10.8653 12.3126 13.1895
10.8653 12.317 13.3728
10.8653 12.3214 11.9828
10.8653 12.3259 13.3742
10.8653 12.3303 13.3176
10.8653 12.3347 13.3474
10.8653 12.3391 12.4988
10.8653 12.3435 13.5313
10.8653 12.3479 -999
10.8653 12.3523 12.1894
10.8653 12.3567 -999
10.8653 12.3611 12.1908
10.8653 12.3655 -999
10.8653 12.3699 13.8588
10.8653 12.3743 13.6054
10.8653 12.3788 13.537
10.8653 12.3832 -999
10.8653 12.3876 -999
10.8653 12.392 12.9787
10.8653 12.3964 -999
10.8653 12.4008 13.7544
10.8653 12.4052 13.4412
10.8653 12.4096 12.3668
10.8653 12.414 -999
10.8653 12.4184 12.8001
10.8653 12.4228 13.1017
10.8653 12.4272 11.407
10.8653 12.4317 14.0279
10.8653 12.4361 12.852
10.8653 12.4405 10.4761
10.8653 12.4449 12.2043
10.8653 12.4493 14.0009
10.8653 12.4537 11.4112
10.8653 12.4581 -999
10.8653 12.4625 -999
10.8653 12.4669 -999
10.8653 12.4713 13.2478
10.8653 12.4757 14.1463
10.8653 12.4802 12.2976
10.8653 12.4846 -999
10.8653 12.489 -999
10.8653 12.4934 12.7066
10.8653 12.4978 13.7308
10.8653 12.5022 12.9964
10.8653 12.5066 12.6513
10.8653 12.511 -999
10.8653 12.5154 -999
10.8653 12.5198 13.3183
10.8653 12.5242 12.8171
10.8653 12.5286 -999
10.8653 12.5331 13.2249
10.8653 12.5375 13.4624
10.8653 12.5419 10.9078
10.8653 12.5463 -999
10.8653 12.5507 -999
10.8653 12.5551 -999
10.8653 12.5595 -999
10.8653 12.5639 11.6134
10.8653 12.5683 12.6005
10.8653 12.5727 -999
10.8653 12.5771 13.8204
10.8653 12.5815 13.5207
10.8653 12.586 13.6169
10.8653 12.5904 13.2987
10.8653 12.5948 13.3891
10.8653 12.5992 -999
10.8653 12.6036 -999
10.8653 12.608 13.9796
10.8653 12.6124 13.9481
10.8653 12.6168 13.7695
10.8653 12.6212 10.505
10.8653 12.6256 -999
10.8653 12.63 14.0448
10.8653 12.6344 9.78951
10.8653 12.6389 12.2352
10.8653 12.6433 13.1732
10.8653 12.6477 13.3684
10.8653 12.6521 -999
10.8653 12.6565 13.756
10.8653 12.6609 13.3098
10.8653 12.6653 12.4816
10.8653 12.6697 13.401
10.8653 12.6741 12.5524
10.8653 12.6785 -999
10.8653 12.6829 13.7193
10.8653 12.6873 13.8563
10.8653 12.6918 13.6997
10.8653 12.6962 11.79
10.8653 12.7006 11.2256
10.8653 12.705 13.7834
10.8653 12.7094 12.7409
10.8653 12.7138 12.9426
10.8653 12.7182 11.7935
10.8653 12.7226 12.6249
10.8653 12.727 13.2557
10.8653 12.7314 12.2498
10.8653 12.7358 12.8506
10.8653 12.7402 11.6412
10.8653 12.7447 11.7976
10.8653 12.7491 -999
10.8653 12.7535 -999
10.8653 12.7579 -999
10.8653 12.7623 -999
10.8653 12.7667 12.4976
10.8653 12.7711 12.9516
10.8653 12.7755 11.2374
10.8653 12.7799 13.3285
10.8653 12.7843 13.1212
10.8653 12.7887 -999
10.8653 12.7931 13.232
10.8653 12.7976 13.7163
10.8653 12.802 9.81585
10.8653 12.8064 11.2422
10.8653 12.8108 13.6747
10.8653 12.8152 13.3022
10.8653 12.8196 12.6401
10.8653 12.824 -999
10.8653 12.8284 13.9487
10.8653 12.8328 12.4338
10.8653 12.8372 14.1767
10.8653 12.8416 10.5396
10.8653 12.846 9.82273
10.8653 12.8505 13.4576
10.8653 12.8549 -999
10.8653 12.8593 10.9578
10.8653 12.8637 -999
10.8653 12.8681 12.4393
10.8653 12.8725 12.7664
10.8653 12.8769 11.8183
10.8653 12.8813 13.2457
10.8653 12.8857 13.1749
10.8653 12.8901 13.4064
10.8653 12.8945 13.7933
10.8653 12.8989 12.3636
10.8653 12.9034 13.8716
10.8653 12.9078 13.2839
10.8653 12.9122 12.278
10.8653 12.9166 13.6912
10.8653 12.921 13.5487
10.8653 12.9254 -999
10.8653 12.9298 -999
10.8653 12.9342 14.1918
10.8653 12.9386 13.4713
10.8653 12.943 13.1065
10.8653 12.9474 14.4117
10.8653 12.9518 11.8299
10.8653 12.9563 12.8849
10.8653 12.9607 13.72
10.8653 12.9651 13.6762
10.8653 12.9695 11.2675
10.8653 12.9739 11.4931
10.8653 12.9783 11.4938
10.8653 12.9827 13.3282
10.8653 12.9871 12.4577
10.8653 12.9915 13.2275
10.8653 12.9959 -999
10.8653 13.0003 11.2722
10.8653 13.0047 12.8409
10.8653 13.0092 12.7875
10.8653 13.0136 12.7882
10.8653 13.018 9.84932
10.8653 13.0224 11.2756
10.8653 13.0268 11.6857
10.8653 13.0312 13.6633
10.8653 13.0356 13.3363
10.8653 13.04 10.9857
10.8653 13.0444 11.9781
10.8653 13.0488 13.3056
10.8653 13.0532 11.6898
10.8653 13.0576 13.0406
10.8653 13.0621 11.8468
10.8653 13.0665 11.2824
10.8653 13.0709 10.9904
10.8653 13.0753 10.9911
10.8653 13.0797 12.9529
10.8653 13.0841 11.9841
10.8653 13.0885 13.1288
10.8653 13.0929 -999
10.8653 13.0973 13.8043
10.8653 13.1017 12.3948
10.8653 13.1061 13.7203
10.8653 13.1105 13.721
10.8653 13.115 13.9929
10.8653 13.1194 10.9978
10.8653 13.1238 -999
10.8653 13.1282 -999
10.8653 13.1326 -999
10.8653 13.137 -999
10.8653 13.1414 -999
10.8653 13.1458 -999
10.8653 13.1502 11.8603
10.8653 13.1546 13.8725
10.8653 13.159 13.0561
10.8653 13.1635 -999
10.8653 13.1679 -999
10.8653 13.1723 12.6295
10.8653 13.1767 -999
10.8653 13.1811 12.3192
10.8653 13.1855 -999
10.8653 13.1899 13.7551
10.8653 13.1943 12.6978
10.8653 13.1987 -999
10.8653 13.2031 13.3937
10.8653 13.2075 12.4914
10.8653 13.2119 13.3305
10.8653 13.2164 -999
10.8653 13.2208 11.0132
10.8653 13.2252 -999
10.8653 13.2296 12.9267
10.8653 13.234 14.1078
10.8653 13.2384 13.8657
10.8653 13.2428 13.8858
10.8653 13.2472 13.8063
10.8653 13.2516 13.807
10.8653 13.256 11.5361
10.8653 13.2604 -999
10.8653 13.2648 11.8776
10.8653 13.2693 -999
10.8653 13.2737 14.2162
10.8653 13.2781 13.3404
10.8653 13.2825 11.3152
10.8653 13.2869 13.2725
10.8653 13.2913 -999
10.8653 13.2957 -999
10.8653 13.3001 13.6806
10.8653 13.3045 13.4988
10.8653 13.3089 13.3778
10.8653 13.3133 -999
10.8653 13.3177 13.4419
10.8653 13.3222 11.0285
10.8653 13.3266 -999
10.8653 13.331 13.9182
10.8653 13.3354 12.0222
10.8653 13.3398 13.7556
10.8653 13.3442 13.7783
10.8653 13.3486 12.5867
10.8653 13.353 13.7576
10.8653 13.3574 13.2089
10.8653 13.3618 13.9037
10.8653 13.3662 9.90212
10.8653 13.3706 13.6171
10.8653 13.3751 -999
10.8653 13.3795 -999
